,sample_name,area,x,y,experiment,layer,x_um,y_um,rotated_x,rotated_y,xc_adjusted,yc_adjusted
3228,6853,27.69,960.49667,884.4287,BARISTAseq,L5,960.49667,884.4287,550.658743,417.1673479,555.658743,422.1673479
3229,6854,29.09,954.9187,970.3864,BARISTAseq,L5,954.9187,970.3864,622.326172,464.9545196,627.326172,469.9545196
3230,6855,40.55,958.26884,981.3437,BARISTAseq,L5,958.26884,981.3437,633.491359,467.5283943,638.491359,472.5283943
3231,6856,108.8,956.30561,996.0291,BARISTAseq,L5,956.30561,996.0291,645.230539,476.5676784,650.230539,481.5676784
3232,6857,63.23,951.47175,1012.0332,BARISTAseq,L5,951.47175,1012.0332,656.67735,488.752398,661.67735,493.752398
3233,6858,143.1,957.87714,1020.9811,BARISTAseq,L5,957.87714,1020.9811,667.628824,487.6757148,672.628824,492.6757148
3234,6859,47.72,957.49534,1030.9778,BARISTAseq,L5,957.49534,1030.9778,676.096951,493.0020569,681.096951,498.0020569
3235,6860,252.3,956.5964,1052.2515,BARISTAseq,L5,956.5964,1052.2515,694.074616,504.4118189,699.074616,509.4118189
3236,6861,89.8,953.59828,1079.4643,BARISTAseq,L5,953.59828,1079.4643,716.147559,520.607789,721.147559,525.607789
3237,6878,144.8,963.34601,309.977,BARISTAseq,L6,963.34601,309.977,54.503427,127.6284043,59.503427,132.6284043
3238,6879,142.7,959.81592,353.1228,BARISTAseq,L6,959.81592,353.1228,90.111417,152.2473696,95.111417,157.2473696
3239,6880,200.3,960.80059,365.9827,BARISTAseq,L6,960.80059,365.9827,101.74251,157.8209586,106.74251,162.8209586
3240,6881,68.0,963.29,402.6817,BARISTAseq,L6,963.29,402.6817,134.774546,174.0042887,139.774546,179.0042887
3241,6882,142.1,963.725,428.7275,BARISTAseq,L6,963.725,428.7275,157.552269,186.6433514,162.552269,191.6433514
3242,6883,122.3,957.77363,452.9705,BARISTAseq,L6,957.77363,452.9705,175.576982,203.9132526,180.576982,208.9132526
3243,6884,111.2,964.88965,476.5957,BARISTAseq,L6,964.88965,476.5957,199.596822,209.5557466,204.596822,214.5557466
3244,6885,96.99,964.57061,491.3608,BARISTAseq,L6,964.57061,491.3608,212.22662,217.2106479,217.22662,222.2106479
3245,6886,43.8,963.3498,509.7598,BARISTAseq,L6,963.3498,509.7598,227.553389,227.4626175,232.553389,232.4626175
3246,6887,174.4,960.57958,521.8666,BARISTAseq,L6,960.57958,521.8666,236.655764,235.9122914,241.655764,240.9122914
3247,6888,172.6,958.10797,574.8547,BARISTAseq,L6,958.10797,574.8547,281.317855,264.5328743,286.317855,269.5328743
3248,6889,22.1,960.827,599.9868,BARISTAseq,L6,960.827,599.9868,304.445606,274.7369885,309.445606,279.7369885
3249,6890,52.85,965.29262,600.3916,BARISTAseq,L6,965.29262,600.3916,307.027882,271.0712612,312.027882,276.0712612
3250,6892,53.72,959.22892,702.6074,BARISTAseq,L6,959.22892,702.6074,392.535055,327.4038515,397.535055,332.4038515
3251,6893,90.68,967.19856,748.0386,BARISTAseq,L6,967.19856,748.0386,435.869335,343.2040192,440.869335,348.2040192
3252,6894,154.3,962.70238,757.2406,BARISTAseq,L6,962.70238,757.2406,441.59303,351.6970361,446.59303,356.6970361
3253,6895,38.39,964.81337,779.6578,BARISTAseq,L6,964.81337,779.6578,462.065382,361.0711315,467.065382,366.0711315
3254,6896,13.64,963.72548,785.8843,BARISTAseq,L6,963.72548,785.8843,466.914966,365.1249882,471.914966,370.1249882
3255,6897,155.5,957.76892,789.9236,BARISTAseq,L6,957.76892,789.9236,467.437082,372.3030119,472.437082,377.3030119
3256,6898,61.04,964.27925,809.0973,BARISTAseq,L6,964.27925,809.0973,487.298371,376.2455662,492.298371,381.2455662
3257,6899,115.3,962.00818,835.9911,BARISTAseq,L5,962.00818,835.9911,509.458339,391.6523531,514.458339,396.6523531
3258,6901,181.5,958.04673,900.7923,BARISTAseq,L5,958.04673,900.7923,563.608258,427.466814,568.608258,432.466814
3259,6902,70.41,962.21614,909.2212,BARISTAseq,L5,962.21614,909.2212,572.992767,428.0675111,577.992767,433.0675111
3260,6903,46.53,960.80293,1013.0855,BARISTAseq,L5,960.80293,1013.0855,662.251907,481.1957795,667.251907,486.1957795
3261,6904,23.84,964.03512,1057.2738,BARISTAseq,L5,964.03512,1057.2738,702.142208,500.4783555,707.142208,505.4783555
3262,6905,111.3,965.44299,1068.9269,BARISTAseq,L5,965.44299,1068.9269,712.939447,505.0822816,717.939447,510.0822816
3263,6906,58.68,959.28647,1083.0759,BARISTAseq,L5,959.28647,1083.0759,722.118449,517.4856288,727.118449,522.4856288
3264,6907,28.48,960.08916,1090.8248,BARISTAseq,L5,960.08916,1090.8248,729.231496,520.6626937,734.231496,525.6626937
3265,6929,88.08,967.3356,261.2395,BARISTAseq,L6,967.3356,261.2395,14.281642,99.8170937,19.281641999999998,104.8170937
3266,6930,188.3,970.83466,272.1806,BARISTAseq,L6,970.83466,272.1806,25.507203,102.2538699,30.507203,107.2538699
3267,6931,107.9,969.27005,288.8631,BARISTAseq,L6,969.27005,288.8631,39.175392,111.9458584,44.175392,116.9458584
3268,6932,58.13,975.05877,282.5283,BARISTAseq,L6,975.05877,282.5283,36.581113,103.7660898,41.581113,108.7660898
3269,6933,38.5,968.39682,300.736,BARISTAseq,L6,968.39682,300.736,49.023083,118.6354748,54.023083,123.6354748
3270,6934,41.81,963.61943,340.1063,BARISTAseq,L6,963.61943,340.1063,80.737521,142.4481082,85.737521,147.4481082
3271,6935,51.06,967.8385,345.8895,BARISTAseq,L6,967.8385,345.8895,87.855204,141.6836638,92.855204,146.6836638
3272,6936,161.1,970.27554,393.0596,BARISTAseq,L6,970.27554,393.0596,129.930896,163.1450652,134.930896,168.1450652
3273,6937,132.7,974.15396,419.7046,BARISTAseq,L6,974.15396,419.7046,154.948469,173.1009633,159.948469,178.1009633
3274,6938,23.66,971.57892,438.2353,BARISTAseq,L6,971.57892,438.2353,169.712566,184.5917537,174.712566,189.5917537
3275,6939,138.6,965.67047,447.2971,BARISTAseq,L6,965.67047,447.2971,174.609146,194.2380305,179.609146,199.2380305
3276,6940,31.05,970.82939,454.6914,BARISTAseq,L6,970.82939,454.6914,183.592029,193.4646345,188.592029,198.4646345
3277,6941,118.0,966.82066,463.5275,BARISTAseq,L6,966.82066,463.5275,189.242402,201.3525881,194.242402,206.3525881
3278,6942,57.04,971.21593,472.7235,BARISTAseq,L6,971.21593,472.7235,199.404198,202.1409704,204.404198,207.1409704
3279,6943,127.2,968.9102,537.7202,BARISTAseq,L6,968.9102,537.7202,254.55093,236.6190002,259.55093,241.6190002
3280,6944,175.0,965.54639,558.9932,BARISTAseq,L6,965.54639,558.9932,271.296172,250.1634117,276.296172,255.1634117
3281,6945,24.59,967.63519,568.2983,BARISTAseq,L6,967.63519,568.2983,280.399866,253.0041466,285.399866,258.0041466
3282,6946,130.6,969.17833,589.3341,BARISTAseq,L6,969.17833,589.3341,299.39185,262.1797474,304.39185,267.1797474
3283,6947,36.61,971.95647,609.9207,BARISTAseq,L6,971.95647,609.9207,318.611917,270.0611341,323.611917,275.0611341
3284,6948,180.5,967.09439,617.1091,BARISTAseq,L6,967.09439,617.1091,322.408639,277.864829,327.408639,282.864829
3285,6951,53.07,964.77919,659.0756,BARISTAseq,L6,964.77919,659.0756,357.602224,300.8421305,362.602224,305.8421305
3286,6952,22.57,970.41895,731.8833,BARISTAseq,L6,970.41895,731.8833,423.485253,332.3412929,428.485253,337.3412929
3287,6953,35.83,968.04291,768.6309,BARISTAseq,L6,968.04291,768.6309,454.127921,352.763245,459.127921,357.763245
3288,6954,101.6,969.13536,802.6162,BARISTAseq,L6,969.13536,802.6162,484.111305,368.800487,489.111305,373.800487
3289,6955,73.91,966.79842,828.048,BARISTAseq,L5,966.79842,828.048,504.972037,383.5337589,509.972037,388.5337589
3290,6956,114.5,968.96741,841.3409,BARISTAseq,L5,968.96741,841.3409,517.57002,388.2978936,522.57002,393.2978936
3291,6957,41.45,965.84773,859.3248,BARISTAseq,L5,965.84773,859.3248,531.588319,399.9871896,536.588319,404.9871896
3292,6959,19.28,969.49873,962.9028,BARISTAseq,L5,969.49873,962.9028,623.13014,448.5858215,628.13014,453.5858215
3293,6961,118.1,966.18156,984.9472,BARISTAseq,L5,966.18156,984.9472,640.5669,462.4753499,645.5669,467.4753499
3294,6962,201.5,969.16042,1008.1782,BARISTAseq,L5,969.16042,1008.1782,662.177728,471.504323,667.177728,476.504323
3295,6963,51.79,969.90438,1022.0646,BARISTAseq,L5,969.90438,1022.0646,674.577676,477.7993851,679.577676,482.7993851
3296,6964,29.82,971.176,1033.2108,BARISTAseq,L5,971.176,1033.2108,684.867797,482.268041,689.867797,487.268041
3297,6984,71.24,976.50613,250.3608,BARISTAseq,Lwm,976.50613,250.3608,9.441549,86.4373559,14.441549,91.4373559
3298,6985,107.6,974.87016,303.967,BARISTAseq,L6,974.87016,303.967,55.056677,114.6430418,60.056677,119.6430418
3299,6987,91.32,973.81145,341.3814,BARISTAseq,L6,973.81145,341.3814,86.935278,134.257199,91.935278,139.257199
3300,6988,66.96,979.63443,428.5271,BARISTAseq,L6,979.63443,428.5271,165.329124,172.7627708,170.329124,177.7627708
3301,6989,68.15,977.51803,442.0729,BARISTAseq,L6,977.51803,442.0729,176.004577,181.3651812,181.004577,186.3651812
3302,6990,60.79,976.65526,455.1129,BARISTAseq,L6,976.65526,455.1129,186.868407,188.6289657,191.868407,193.6289657
3303,6991,71.67,975.67822,467.7084,BARISTAseq,L6,975.67822,467.7084,197.290185,195.7696446,202.290185,200.7696446
3304,6993,164.5,976.6046,506.2162,BARISTAseq,L6,976.6046,506.2162,231.107875,214.2107505,236.107875,219.2107505
3305,6994,102.5,971.94403,527.9334,BARISTAseq,L6,971.94403,527.9334,247.589805,229.1003469,252.589805,234.1003469
3306,6995,28.67,973.13661,558.1517,BARISTAseq,L6,973.13661,558.1517,274.360318,243.168378,279.360318,248.168378
3307,6996,64.68,975.08289,564.1217,BARISTAseq,L6,975.08289,564.1217,280.504089,244.4659582,285.504089,249.4659582
3308,6997,61.97,977.69106,585.1722,BARISTAseq,L6,977.69106,585.1722,300.040936,252.726345,305.040936,257.72634500000004
3309,6998,27.02,977.46996,590.6165,BARISTAseq,L6,977.46996,590.6165,304.646271,255.6385806,309.646271,260.6385806
3310,6999,30.89,975.499,599.7586,BARISTAseq,L6,975.499,599.7586,311.580039,261.9143719,316.580039,266.9143719
3311,7000,209.4,980.48842,615.5483,BARISTAseq,L6,980.48842,615.5483,327.750143,265.4832162,332.750143,270.4832162
3312,7001,145.2,980.18889,635.8583,BARISTAseq,L6,980.18889,635.8583,345.192541,275.8921582,350.192541,280.8921582
3313,7002,125.1,975.53605,669.7919,BARISTAseq,L6,975.53605,669.7919,372.260022,296.8800073,377.260022,301.8800073
3314,7003,16.15,976.94381,682.6226,BARISTAseq,L6,976.94381,682.6226,384.077263,302.0725401,389.077263,307.0725401
3315,7004,163.6,970.81217,692.0469,BARISTAseq,L6,970.81217,692.0469,389.176264,312.0932625,394.176264,317.0932625
3316,7005,83.72,974.18755,704.3309,BARISTAseq,L6,974.18755,704.3309,401.503146,315.3082303,406.503146,320.3082303
3317,7006,65.88,977.51805,729.0123,BARISTAseq,L6,977.51805,729.0123,424.546113,324.757478,429.546113,329.757478
3318,7007,45.88,971.5187,760.1679,BARISTAseq,L6,971.5187,760.1679,448.534438,345.5233901,453.534438,350.5233901
3319,7008,137.5,977.73543,766.9368,BARISTAseq,L6,977.73543,766.9368,457.504247,343.5212199,462.504247,348.5212199
3320,7009,45.8,972.57141,775.2335,BARISTAseq,L6,972.57141,775.2335,462.110068,352.1403086,467.110068,357.1403086
3321,7010,118.0,976.87461,812.1311,BARISTAseq,L6,976.87461,812.1311,496.220519,366.8518075,501.220519,371.8518075
3322,7011,48.06,973.03986,819.9882,BARISTAseq,L6,973.03986,819.9882,501.109809,374.0998049,506.109809,379.0998049
3323,7012,37.73,972.97653,905.0677,BARISTAseq,L5,972.97653,905.0677,574.772419,416.671454,579.772419,421.671454
3324,7013,106.7,973.48116,915.3418,BARISTAseq,L5,973.48116,915.3418,583.923801,421.3686142,588.923801,426.3686142
3325,7014,106.3,967.37669,955.5074,BARISTAseq,L5,967.37669,955.5074,615.663915,446.7281665,620.663915,451.7281665
3326,7015,61.89,975.85542,954.2998,BARISTAseq,L5,975.85542,954.2998,618.855012,438.7805973,623.855012,443.7805973
3327,7016,142.9,976.63253,975.2927,BARISTAseq,L5,976.63253,975.2927,637.426955,448.598232,642.426955,453.598232
3328,7017,34.75,975.10767,1022.4049,BARISTAseq,L5,975.10767,1022.4049,677.47265,473.4624399,682.47265,478.4624399
3329,7019,54.28,971.95627,1087.3234,BARISTAseq,L5,971.95627,1087.3234,732.129015,508.6338807,737.129015,513.6338807
3330,7036,32.41,981.42603,242.8802,BARISTAseq,Lwm,981.42603,242.8802,5.420604,78.4375393,10.420604,83.4375393
3331,7037,45.09,983.77315,250.0929,BARISTAseq,Lwm,983.77315,250.0929,12.841048,80.0089245,17.841048,85.0089245
3332,7038,50.59,979.88427,288.2731,BARISTAseq,L6,979.88427,288.2731,43.968634,102.457205,48.968634,107.457205
3333,7039,119.5,980.59306,295.0104,BARISTAseq,L6,980.59306,295.0104,50.158567,105.2101018,55.158567,110.2101018
3334,7040,160.6,980.88998,323.0675,BARISTAseq,L6,980.88998,323.0675,74.609421,118.973871,79.609421,123.973871
3335,7042,49.18,983.69985,456.018,BARISTAseq,L6,983.69985,456.018,191.172862,182.9794247,196.172862,187.9794247
3336,7043,37.68,982.40334,461.2557,BARISTAseq,L6,982.40334,461.2557,195.061681,186.719831,200.061681,191.719831
3337,7044,129.8,984.47162,478.5898,BARISTAseq,L6,984.47162,478.5898,211.109805,193.5907499,216.109805,198.5907499
3338,7045,202.6,977.62019,492.643,BARISTAseq,L6,977.62019,492.643,219.858492,206.5481006,224.858492,211.5481006
3339,7046,131.1,983.41587,534.2186,BARISTAseq,L6,983.41587,534.2186,258.766804,222.3045956,263.766804,227.3045956
3340,7047,23.86,978.55897,539.1437,BARISTAseq,L6,978.55897,539.1437,260.60567,228.9727585,265.60567,233.9727585
3341,7048,73.97,981.89834,559.1937,BARISTAseq,L6,981.89834,559.1937,279.6414,236.0998603,284.6414,241.0998603
3342,7049,31.05,980.13737,626.1931,BARISTAseq,L6,980.13737,626.1931,336.794981,271.106792,341.794981,276.106792
3343,7050,49.65,978.26412,662.9668,BARISTAseq,L6,978.26412,662.9668,367.711569,291.1063057,372.711569,296.1063057
3344,7051,48.54,983.36953,680.3371,BARISTAseq,L6,983.36953,680.3371,385.308749,295.3645809,390.308749,300.3645809
3345,7052,130.1,981.56882,691.2588,BARISTAseq,L6,981.56882,691.2588,393.869018,302.3822004,398.869018,307.3822004
3346,7053,36.93,982.34303,715.9456,BARISTAseq,L6,982.34303,715.9456,415.639194,314.0483628,420.639194,319.0483628
3347,7054,44.96,985.14562,727.5144,BARISTAseq,L6,985.14562,727.5144,427.060349,317.4020507,432.060349,322.4020507
3348,7055,124.7,985.33367,749.3841,BARISTAseq,L6,985.33367,749.3841,446.097453,328.1681306,451.097453,333.1681306
3349,7056,177.1,984.03488,775.622,BARISTAseq,L6,984.03488,775.622,468.175178,342.4049905,473.175178,347.4049905
3350,7057,188.7,983.11,800.0851,BARISTAseq,L6,983.11,800.0851,488.902469,355.4310583,493.902469,360.4310583
3351,7059,57.58,985.64759,832.9402,BARISTAseq,L6,985.64759,832.9402,518.629056,369.6517367,523.629056,374.6517367
3352,7060,106.6,981.11973,847.2024,BARISTAseq,L5,981.11973,847.2024,528.72,380.7009302,533.72,385.7009302
3353,7061,28.48,982.23596,862.5618,BARISTAseq,L5,982.23596,862.5618,542.581786,387.4096013,547.581786,392.4096013
3354,7062,69.16,980.03514,888.5501,BARISTAseq,L5,980.03514,888.5501,563.99262,402.3030978,568.99262,407.3030978
3355,7063,220.6,978.45446,935.5317,BARISTAseq,L5,978.45446,935.5317,603.897241,427.1503557,608.897241,432.1503557
3356,7064,117.9,979.58924,967.6412,BARISTAseq,L5,979.58924,967.6412,632.276963,442.2135221,637.276963,447.2135221
3357,7065,112.6,981.7063,1022.615,BARISTAseq,L5,981.7063,1022.615,680.952197,467.8518336,685.952197,472.8518336
3358,7066,145.3,981.21543,1035.7225,BARISTAseq,L5,981.21543,1035.7225,692.060326,474.8272093,697.060326,479.8272093
3359,7067,210.5,981.13166,1065.0904,BARISTAseq,L5,981.13166,1065.0904,717.456396,489.5758109,722.456396,494.5758109
3360,7091,16.42,988.88061,245.0792,BARISTAseq,Lwm,988.88061,245.0792,11.050631,73.0794407,16.050631,78.0794407
3361,7092,43.96,984.58759,270.6773,BARISTAseq,Lwm,984.58759,270.6773,31.077831,89.5900952,36.077831,94.5900952
3362,7093,58.31,985.00014,284.8408,BARISTAseq,L6,985.00014,284.8408,43.552127,96.3106691,48.552127,101.3106691
3363,7095,48.32,983.51946,311.1184,BARISTAseq,L6,983.51946,311.1184,65.573394,110.724952,70.573394,115.724952
3364,7096,21.4,987.03387,313.2212,BARISTAseq,L6,987.03387,313.2212,69.151045,108.7316626,74.151045,113.7316626
3365,7097,44.98,983.97089,329.9343,BARISTAseq,L6,983.97089,329.9343,82.096929,119.7367862,87.096929,124.7367862
3366,7098,155.6,986.05601,341.3374,BARISTAseq,L6,986.05601,341.3374,93.016077,123.6291673,98.016077,128.6291673
3367,7099,66.79,988.2643,353.8805,BARISTAseq,L6,988.2643,353.8805,104.984218,127.9845535,109.984218,132.9845535
3368,7100,275.4,980.73553,361.3122,BARISTAseq,L6,980.73553,361.3122,107.659084,138.2196815,112.659084,143.2196815
3369,7101,115.7,985.32171,371.3352,BARISTAseq,L6,985.32171,371.3352,118.632719,139.256047,123.632719,144.256047
3370,7102,43.13,989.91692,392.0177,BARISTAseq,L6,989.91692,392.0177,138.843865,145.6114279,143.843865,150.6114279
3371,7103,54.22,986.27464,412.6172,BARISTAseq,L6,986.27464,412.6172,154.866545,159.0604585,159.866545,164.0604585
3372,7104,87.43,986.68183,439.2468,BARISTAseq,L6,986.68183,439.2468,178.136153,172.0154155,183.136153,177.0154155
3373,7105,80.5,983.3118,516.6202,BARISTAseq,L6,983.3118,516.6202,243.471347,213.6002566,248.471347,218.6002566
3374,7106,55.06,985.50023,523.8179,BARISTAseq,L6,985.50023,523.8179,250.799507,215.3016062,255.799507,220.3016062
3375,7107,108.4,991.07802,582.1585,BARISTAseq,L6,991.07802,582.1585,304.120432,239.6247897,309.120432,244.6247897
3376,7109,33.45,984.3768,587.7031,BARISTAseq,L6,984.3768,587.7031,305.574236,248.2000603,310.574236,253.2000603
3377,7110,78.96,983.69153,596.9985,BARISTAseq,L6,983.69153,596.9985,313.283273,253.4388069,318.283273,258.43880690000003
3378,7111,74.68,987.46681,624.0628,BARISTAseq,L6,987.46681,624.0628,338.612506,263.6936008,343.612506,268.6936008
3379,7112,82.88,985.39648,669.1438,BARISTAseq,L6,985.39648,669.1438,376.626179,288.0152028,381.626179,293.0152028
3380,7113,68.43,990.5271,680.6665,BARISTAseq,L6,990.5271,680.6665,389.170884,289.3294166,394.170884,294.3294166
3381,7114,166.6,987.07157,702.3142,BARISTAseq,L6,987.07157,702.3142,406.194881,303.1405361,411.194881,308.1405361
3382,7115,39.91,988.3044,715.7153,BARISTAseq,L6,988.3044,715.7153,418.41872,308.7696082,423.41872,313.7696082
3383,7116,55.29,987.35159,734.6814,BARISTAseq,L6,987.35159,734.6814,434.370669,319.0728569,439.370669,324.0728569
3384,7117,52.13,985.69116,787.9429,BARISTAseq,L6,985.69116,787.9429,479.675015,347.1274837,484.675015,352.1274837
3385,7118,26.89,984.62355,814.9451,BARISTAseq,L6,984.62355,814.9451,502.530283,361.546039,507.530283,366.546039
3386,7119,53.72,986.29922,820.7801,BARISTAseq,L6,986.29922,820.7801,508.42185,363.0105377,513.42185,368.0105377
3387,7120,124.9,988.97505,844.3994,BARISTAseq,L6,988.97505,844.3994,530.21765,372.4960668,535.21765,377.4960668
3388,7121,158.4,989.83376,872.9169,BARISTAseq,L5,989.83376,872.9169,555.348093,386.003334,560.348093,391.003334
3389,7122,80.66,986.925,885.6404,BARISTAseq,L5,986.925,885.6404,564.915304,394.881132,569.915304,399.881132
3390,7123,54.71,989.3211,910.1002,BARISTAseq,L5,989.3211,910.1002,587.299355,405.0289922,592.299355,410.0289922
3391,7124,32.94,988.39233,930.5639,BARISTAseq,L5,988.39233,930.5639,604.560458,416.059785,609.560458,421.059785
3392,7125,128.3,984.63417,947.1148,BARISTAseq,L5,984.63417,947.1148,617.018513,427.5860444,622.018513,432.5860444
3393,7126,52.77,986.93537,965.002,BARISTAseq,L5,986.93537,965.002,633.662051,434.5315704,638.662051,439.5315704
3394,7127,58.76,983.412,989.7332,BARISTAseq,L5,983.412,989.7332,653.323035,449.9423859,658.323035,454.9423859
3395,7128,58.99,985.58824,1013.2298,BARISTAseq,L5,985.58824,1013.2298,674.762837,459.7993106,679.762837,464.7993106
3396,7129,32.21,989.5058,1036.4292,BARISTAseq,L5,989.5058,1036.4292,696.815424,467.9994254,701.815424,472.9994254
3397,7144,60.81,989.87726,240.0395,BARISTAseq,Lwm,989.87726,240.0395,7.18333,69.697635,12.18333,74.697635
3398,7145,63.86,992.40233,309.298,BARISTAseq,L6,992.40233,309.298,68.435604,102.1210422,73.435604,107.1210422
3399,7146,42.24,993.23038,325.3669,BARISTAseq,L6,993.23038,325.3669,82.768031,109.433947,87.768031,114.433947
3400,7147,84.74,991.00668,382.6238,BARISTAseq,L6,991.00668,382.6238,131.251611,139.9730735,136.251611,144.9730735
3401,7148,104.5,989.33507,401.6641,BARISTAseq,L6,989.33507,401.6641,146.908613,150.9360039,151.908613,155.9360039
3402,7149,61.33,989.61174,468.8828,BARISTAseq,L6,989.61174,468.8828,205.270401,184.2875534,210.270401,189.2875534
3403,7150,46.01,996.84014,468.328,BARISTAseq,L6,996.84014,468.328,208.402116,177.7492104,213.402116,182.7492104
3404,7151,112.6,992.8397,518.8222,BARISTAseq,L6,992.8397,518.8222,250.140112,206.4478097,255.140112,211.4478097
3405,7152,150.0,993.3012,534.7638,BARISTAseq,L6,993.3012,534.7638,264.179047,214.0145626,269.179047,219.0145626
3406,7153,59.81,996.38292,630.6421,BARISTAseq,L6,996.38292,630.6421,348.767033,259.2585152,353.767033,264.2585152
3407,7154,28.28,991.13496,634.6739,BARISTAseq,L6,991.13496,634.6739,349.636724,265.8189999,354.636724,270.8189999
3408,7155,38.26,992.45336,673.4495,BARISTAseq,L6,992.45336,673.4495,383.882261,284.054365,388.882261,289.054365
3409,7156,20.3,991.61656,695.0699,BARISTAseq,L6,991.61656,695.0699,402.191297,295.5835738,407.191297,300.5835738
3410,7158,23.11,994.20586,776.8833,BARISTAseq,L6,994.20586,776.8833,474.350438,334.2253866,479.350438,339.2253866
3411,7159,36.46,991.36159,786.4006,BARISTAseq,L6,991.36159,786.4006,481.172786,341.4451205,486.172786,346.4451205
3412,7160,67.37,988.54308,810.8809,BARISTAseq,L6,988.54308,810.8809,500.968673,356.1200149,505.968673,361.1200149
3413,7161,26.11,991.72925,816.3115,BARISTAseq,L6,991.72925,816.3115,507.264743,356.0740288,512.264743,361.0740288
3414,7162,38.45,994.25068,820.049,BARISTAseq,L6,994.25068,820.049,511.76215,355.7577647,516.76215,360.7577647
3415,7164,51.46,997.13058,903.6354,BARISTAseq,L5,997.13058,903.6354,585.602312,395.0339209,590.602312,400.0339209
3416,7165,28.04,994.77795,928.1676,BARISTAseq,L5,994.77795,928.1676,605.675976,409.3312119,610.675976,414.3312119
3417,7166,144.9,994.48939,1007.3688,BARISTAseq,L5,994.48939,1007.3688,674.134336,449.1603909,679.134336,454.1603909
3418,7167,117.1,995.13133,1017.7792,BARISTAseq,L5,995.13133,1017.7792,683.472389,453.8067202,688.472389,458.8067202
3419,7169,52.61,995.30686,1042.0173,BARISTAseq,L5,995.30686,1042.0173,704.554729,465.7672172,709.554729,470.7672172
3420,7185,25.36,997.98541,246.5348,BARISTAseq,Lwm,997.98541,246.5348,16.861379,65.9204419,21.861379,70.9204419
3421,7186,92.78,993.63648,251.4669,BARISTAseq,Lwm,993.63648,251.4669,18.960179,72.1521219,23.960179,77.1521219
3422,7187,101.3,1003.46873,256.3566,BARISTAseq,Lwm,1003.46873,256.3566,28.109028,66.0791434,33.109027999999995,71.0791434
3423,7188,20.13,998.16317,261.3636,BARISTAseq,Lwm,998.16317,261.3636,29.794606,73.1768541,34.794606,78.1768541
3424,7189,88.89,997.90664,266.747,BARISTAseq,Lwm,997.90664,266.747,34.329427,76.0893063,39.329427,81.0893063
3425,7190,27.92,1000.07652,274.4277,BARISTAseq,Lwm,1000.07652,274.4277,42.066628,78.0480624,47.066628,83.0480624
3426,7191,155.0,1003.55272,283.931,BARISTAseq,Lwm,1003.55272,283.931,52.035369,79.7861341,57.035369,84.7861341
3427,7192,54.17,1001.61774,325.393,BARISTAseq,L6,1001.61774,325.393,86.982008,102.1819871,91.982008,107.1819871
3428,7193,176.8,995.46869,333.7521,BARISTAseq,L6,995.46869,333.7521,91.149683,111.6855026,96.149683,116.6855026
3429,7194,75.43,1000.69929,341.5451,BARISTAseq,L6,1000.69929,341.5451,100.513676,111.049224,105.513676,116.049224
3430,7195,66.66,1000.39941,362.0116,BARISTAseq,L6,1000.39941,362.0116,118.091555,121.5367365,123.091555,126.5367365
3431,7196,232.3,997.43693,373.9467,BARISTAseq,L6,997.43693,373.9467,126.949066,130.067108,131.94906600000002,135.067108
3432,7197,135.5,998.64987,394.6485,BARISTAseq,L6,998.64987,394.6485,145.486671,139.361764,150.486671,144.361764
3433,7198,31.95,999.43772,410.9282,BARISTAseq,L6,999.43772,410.9282,159.981598,146.8148327,164.981598,151.8148327
3434,7199,104.4,992.10938,420.3424,BARISTAseq,L6,992.10938,420.3424,164.473786,157.8670492,169.473786,162.8670492
3435,7201,153.1,997.6487,501.2606,BARISTAseq,L6,997.6487,501.2606,237.33176,193.5062621,242.33176,198.5062621
3436,7202,129.3,997.75296,546.0934,BARISTAseq,L6,997.75296,546.0934,276.217165,215.8202498,281.217165,220.8202498
3437,7203,44.04,1000.51513,571.8209,BARISTAseq,L6,1000.51513,571.8209,299.882208,226.2845383,304.882208,231.2845383
3438,7204,90.79,1002.05197,586.0142,BARISTAseq,L6,1002.05197,586.0142,312.944211,232.0461874,317.944211,237.0461874
3439,7205,164.1,997.11276,599.8101,BARISTAseq,L6,997.11276,599.8101,322.425696,243.2186721,327.425696,248.2186721
3440,7206,152.5,1000.2322,641.2999,BARISTAseq,L6,1000.2322,641.2999,359.922228,261.2503665,364.922228,266.2503665
3441,7208,63.7,1001.75409,678.6273,BARISTAseq,L6,1001.75409,678.6273,393.015018,278.585755,398.015018,283.585755
3442,7209,53.57,1000.99613,687.9003,BARISTAseq,L6,1000.99613,687.9003,400.668374,283.8762943,405.668374,288.8762943
3443,7210,76.69,1000.77219,695.1474,BARISTAseq,L6,1000.77219,695.1474,406.833752,287.691863,411.833752,292.691863
3444,7211,54.4,996.32091,707.647,BARISTAseq,L6,996.32091,707.647,415.436257,297.7939209,420.436257,302.7939209
3445,7212,110.0,998.05451,723.1871,BARISTAseq,L6,998.05451,723.1871,429.763072,304.0581347,434.763072,309.0581347
3446,7213,37.6,1001.58464,788.6903,BARISTAseq,L6,1001.58464,788.6903,488.264826,333.7343361,493.264826,338.7343361
3447,7214,114.8,998.86603,809.115,BARISTAseq,L6,998.86603,809.115,504.597751,346.2959851,509.597751,351.2959851
3448,7215,221.2,997.6107,832.0619,BARISTAseq,L6,997.6107,832.0619,523.846591,358.8505894,528.846591,363.8505894
